name,permalink,sector,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at
drink up downtown,/company/drink-up-downtown,advertising,200000.0,operating,USA,IN,Indianapolis,indianapolis,2.0,2012-07-12
optimedica,/company/optimedica,biotech,51000000.0,acquired,USA,CA,SF Bay,santa clara,2.0,2004-01-01
aqwise,/company/aqwise,cleantech,8100000.0,operating,ISR,,Israel - Other,,2.0,2006-01-01
glowbl,/company/glowbl,social,900620.0,operating,FRA,,Lyon,lyon,1.0,2011-10-26
tiny speck,/company/tiny-speck,games_video,17200000.0,operating,CAN,,Vancouver,vancouver,4.0,2009-01-01
nanoink,/company/nanoink,biotech,100000000.0,operating,USA,IL,Chicago,skokie,2.0,
klood,/company/klood,social,720000.0,operating,GBR,,London,milton keynes,1.0,2011-06-01
fosubo,/company/fosubo,software,25000.0,operating,,,unknown,,1.0,2013-08-01
m-farm,/company/m-farm,software,235000.0,operating,KEN,,Nairobi,nairobi,1.0,2010-01-01
advanced power projects,/company/advanced-power-projects,cleantech,13000000.0,closed,USA,CA,SF Bay,fremont,1.0,2009-01-01
solar flow-through,/company/solar-flow-through,cleantech,10000000.0,operating,CAN,,Vancouver,"vancouver, bc",1.0,
writereader aps,/company/writereader-aps,education,60000.0,operating,,,unknown,,1.0,
luminus devices,/company/luminus-devices,other,135826373.0,acquired,USA,MA,Boston,billerica,4.0,2002-01-01
cuipo,/company/cuipo,fashion,2000000.0,operating,USA,CA,Los Angeles,newport beach,1.0,2010-01-01
chestnut medical,/company/chestnut-medical,biotech,7800000.0,operating,USA,CA,SF Bay,menlo park,1.0,
hipscan,/company/hipscan,mobile,100000.0,operating,USA,CA,California - Other,,1.0,2010-12-11
nellix,/company/nellix,,6500000.0,acquired,USA,CA,SF Bay,palo alto,1.0,
thedodo,/company/thedodo,web,1200000.0,operating,,,unknown,,1.0,
kskt,/company/kskt,design,10000.0,operating,JPN,,Kamakura,kamakura,1.0,2013-05-10
tyba,/company/tyba,social,1310000.0,operating,ESP,,Madrid,madrid,2.0,2011-09-14
photofy,/company/photofy,photo_video,605000.0,operating,USA,NC,Raleigh-Durham,raleigh,1.0,2013-01-01
atreo,/company/atreo,advertising,500000.0,operating,,,unknown,,1.0,
cept systems,/company/cept-systems,analytics,1929900.0,operating,AUT,,Vienna,vienna,1.0,
id quantique,/company/id-quantique,security,5600000.0,operating,CHE,,Geneva,geneva,1.0,2001-01-01
tapptime,/company/tapptime,advertising,120000.0,operating,,,unknown,,1.0,2013-10-10
the skimm,/company/the-skimm,fashion,2759154.0,operating,,,unknown,,2.0,2012-01-01
preo,/company/preo,mobile,70000.0,operating,USA,NY,New York,new york,2.0,2011-11-10
eachpal,/company/eachpal,mobile,488742.0,operating,CHN,,Shanghai,shanghai,1.0,
zeptor,/company/zeptor,nanotech,3204899.0,operating,USA,CA,SF Bay,san jose,1.0,2009-01-01
treehouse,/company/treehouse,education,19388197.0,operating,USA,FL,Orlando,orlando,4.0,2011-11-01
rip van wafels,/company/ripvanwafels,hospitality,182000.0,operating,USA,CA,SF Bay,san francisco,1.0,2010-06-01
whole sale fund,/company/whole-sale-fund,finance,250000.0,operating,USA,AZ,Phoenix,scottsdale,1.0,2010-01-01
aquarius biotechnologies,/company/aquarius-biotechnologies,biotech,327260.0,operating,USA,IL,Chicago,chicago,1.0,2013-01-01
callystro,/company/callystro,education,36000.0,operating,IND,,Mangalore,mangalore,1.0,2012-01-01
halotechnics,/company/halotechnics,cleantech,31000.0,operating,USA,CA,SF Bay,emeryville,1.0,2009-01-01
jp3 measurement,/company/jp3-measurement,other,3000000.0,operating,USA,TX,Austin,austin,1.0,2005-01-01
sense of skin,/company/sense-of-skin,fashion,19616.0,operating,IRL,,Ireland - Other,,1.0,
iguiders,/company/iguiders,web,1170000.0,operating,USA,OH,Cleveland,beachwood,3.0,2008-02-01
cinch systems,/company/cinch-systems,manufacturing,1000000.0,operating,USA,MN,TBD,saint michael,1.0,2005-01-01
xray imatek,/company/xray-imatek,biotech,383850.0,operating,ESP,,Bellaterra,bellaterra,1.0,
quantagen biotech,/company/quantagen-biotech,biotech,11500.0,operating,USA,FL,Palm Beach,boca raton,1.0,2010-01-01
fleet street energy,/company/fleet-street-energy,,1900000.0,operating,USA,DC,Washington DC,washington,1.0,
mparticle,/company/mparticle,software,3000000.0,operating,USA,NY,New York,new york,1.0,
cuethink,/company/cuethink,education,150000.0,operating,USA,MA,Boston,boston,1.0,2012-11-21
cameron health,/company/cameron-health,medical,121000000.0,operating,USA,CA,Los Angeles,san clemente,2.0,2001-01-01
xo group,/company/xo-group,web,19600000.0,ipo,USA,NY,New York,new york,3.0,1996-01-01
megahoot,/company/megahoot,social,1500000.0,operating,USA,FL,Tampa,spring hill,1.0,2011-11-10
differential,/company/differential,software,170000.0,operating,USA,OH,Cincinnati,cincinnati,1.0,2013-03-01
cantimer,/company/cantimer,,2000000.0,operating,USA,CA,SF Bay,menlo park,1.0,2006-01-01
bidkind,/company/bidkind,ecommerce,3000000.0,operating,USA,NY,New York,new york,1.0,2013-01-01
solarpower israel,/company/solarpower-israel,cleantech,1100000.0,operating,ISR,,Israel - Other,,1.0,
celestial semiconductor,/company/celestial-semiconductor,semiconductor,2000000.0,acquired,USA,CA,SF Bay,san jose,1.0,2004-01-01
dextr,/company/dextr,mobile,300000.0,operating,AUS,,SF Bay,brisbane,1.0,2010-12-24
purfresh,/company/purfresh,cleantech,62700000.0,operating,USA,CA,SF Bay,menlo park,10.0,1996-01-01
freedom of the press foundation,/company/freedom-of-the-press-foundation,finance,480000.0,operating,,,unknown,,1.0,
pocketpanda,/company/pocketpanda,mobile,1000000.0,operating,USA,CA,SF Bay,menlo park,1.0,2013-01-01
precise light surgical,/company/precise-light-surgical,biotech,4500000.0,operating,USA,CA,SF Bay,sunnyvale,1.0,2008-01-01
lion semiconductor,/company/lion-semiconductor,semiconductor,2000000.0,operating,USA,CA,SF Bay,berkeley,1.0,2012-01-01
insound medical,/company/insound-medical,biotech,11000000.0,acquired,USA,CA,SF Bay,newark,1.0,
distributed creation,/company/distributed-creation,web,2750000.0,operating,USA,NY,New York,new york,1.0,
freshoffice,/company/freshoffice,software,1200000.0,operating,USA,,TBD,petersburg,1.0,
ipropertyz,/company/ipropertyz,real_estate,75000.0,operating,USA,FL,Orlando,orlando,1.0,2013-01-01
boxer,/company/boxer,messaging,3000000.0,operating,USA,TX,Austin,austin,1.0,2012-01-01
mode analytics,/company/mode-analytics,analytics,550000.0,operating,USA,CA,SF Bay,san francisco,1.0,
getyoo,/company/getyoo,mobile,1554158.0,operating,BEL,,Brussels,brussels,3.0,2009-04-01
fik stores,/company/fik-stores,web,100000.0,operating,ESP,,Madrid,madrid,1.0,2012-06-01
playart labs,/company/playart-labs,games_video,100000.0,operating,ISR,,Tel Aviv,tel aviv,1.0,2013-01-01
smart checkout,/company/smart-checkout,advertising,2000000.0,operating,RUS,,Russian Federation - Other,,1.0,
velo media,/company/velo-media,,20000.0,operating,GBR,,London,london,1.0,
cluey,/company/cluey,software,1000000.0,operating,IRL,,Dublin,dublin,1.0,2011-10-27
g1 therapeutics,/company/g1-therapeutics,biotech,12500000.0,operating,USA,NC,Raleigh-Durham,chapel hill,1.0,2008-01-01
officialvirtualdj,/company/officialvirtualdj,music,34752500.0,closed,GBR,DC,London,london,1.0,2009-06-21
bookalokal inc.,/company/bookalokal-inc,hospitality,184000.0,operating,USA,NY,New York,new york,2.0,2012-07-01
bitrockr,/company/bitrockr,analytics,40000.0,operating,CHL,,Santiago,santiago,1.0,2013-01-01
seragon pharmaceuticals,/company/seragon-pharmaceuticals,biotech,30000000.0,operating,USA,CA,San Diego,san diego,1.0,
clinical ink,/company/clinical-ink,health,4300000.0,operating,USA,NC,Winston Salem,winston-salem,1.0,2006-01-01
docasap,/company/docasap,web,799998.0,operating,USA,NY,New York,new york,1.0,2012-01-01
osprey medical,/company/osprey-medical,medical,14000000.0,operating,USA,MT,TBD,minnetonka,1.0,
bemyguest,/company/bemyguest,travel,402000.0,operating,SGP,,TBD,452b geylang road,1.0,
drive yoyo,/company/drive-yoyo,web,5500000.0,operating,TUR,,Istanbul,istanbul,1.0,2012-03-05
lifetone technology,/company/lifetone-technology,software,250000.0,operating,USA,OK,Oklahoma City,oklahoma city,1.0,2004-01-01
kizziang,/company/kizziang,games_video,770000.0,operating,USA,NV,Las Vegas,las vegas,1.0,
acustream,/company/acustream,medical,2000000.0,operating,USA,CO,Denver,lafayette,1.0,
medipacs,/company/medipacs,hardware,500000.0,operating,USA,CA,San Diego,san diego,1.0,2004-01-01
adc therapeutics,/company/adc-therapeutics,biotech,40000000.0,operating,SWZ,,TBD,lausanne,1.0,
ohr pharmaceutical,/company/ohr-pharmaceutical,biotech,376915.0,operating,USA,NY,New York,new york,1.0,
modiface,/company/modiface,analytics,4250000.0,operating,CAN,,Toronto,toronto,2.0,2007-04-01
refac holdings,/company/refac-holdings,other,22317929.0,operating,USA,DC,Washington DC,washington,2.0,
fortscale,/company/fortscale,security,2000000.0,operating,USA,NY,New York,new york,1.0,2012-01-01
reaction,/company/reaction,design,60000.0,operating,USA,TX,Texas - Other,,1.0,2010-01-01
innovative surgical designs,/company/innovative-surgical-designs,hardware,1000000.0,operating,USA,IN,Bloomington,bloomington,1.0,2006-01-01
lakeside endoscopy center,/company/lakeside-endoscopy-center,health,452800.0,operating,USA,NE,Omaha,omaha,1.0,2006-01-01
teads,/company/teads,advertising,5200000.0,operating,FRA,,Montpellier,montpellier,1.0,2011-01-01
baton,/company/baton,software,110000.0,operating,USA,OK,Oklahoma City,oklahoma city,1.0,
kitchin,/company/kitchin,web,42500.0,operating,USA,IL,Chicago,chicago,7.0,
bleacher report,/company/bleacher-report,sports,40500000.0,operating,USA,CA,SF Bay,san francisco,5.0,2007-01-01
opennews,/company/opennews,news,4000000.0,operating,,,unknown,,1.0,
shavelogic,/company/shavelogic,,2760000.0,operating,USA,TX,Dallas,dallas,3.0,2009-01-01
soapbox soaps,/company/soapbox-soaps,ecommerce,125000.0,operating,USA,MD,Washington DC,rockville,1.0,2010-01-01
upside,/company/upside,finance,415000.0,operating,USA,CA,SF Bay,san francisco,1.0,
yardbarker network,/company/yardbarker,web,8134000.0,acquired,USA,CA,SF Bay,san francisco,4.0,
the editorialist,/company/the-editorialist,ecommerce,2000000.0,operating,,,unknown,,1.0,
capshare media,/company/capshare-media,news,539999.0,operating,USA,CA,SF Bay,los altos,1.0,
fields china,/company/fields-china,hospitality,5000000.0,operating,CHN,,Shanghai,shanghai,1.0,2009-01-01
textpower,/company/textpower,mobile,525000.0,operating,USA,CA,Los Angeles,san juan capistrano,1.0,2009-02-01
klique,/company/klique,other,1000000.0,operating,USA,FL,Naples,naples,1.0,2013-01-01
bevii,/company/bevii,social,300000.0,operating,,,unknown,,1.0,2013-05-01
rubikloud,/company/rubikloud,analytics,1000000.0,operating,CAN,,Ontario,ontario,1.0,2013-04-01
kfx medical,/company/kfx-medical,medical,1430000.0,operating,USA,CA,San Diego,carlsbad,2.0,
gongpingjia,/company/gongpingjia,manufacturing,3500000.0,operating,CHN,,China - Other,,1.0,
candid io,/company/candid-io,social,210000.0,operating,CAN,,Ontario,ontario,1.0,
interactive investor,/company/interactive-investor-international,finance,2880000.0,operating,GBR,,Glasgow,"glasgow, scotland",1.0,1995-01-01
sisaf,/company/sisaf,biotech,757626.0,operating,GBR,,Belfast,belfast,1.0,
quantumdx group,/company/quantumdx-group,biotech,1515251.0,operating,GBR,,Tyne and Wear,tyne and wear,1.0,2008-03-04
people sports,/company/people-sports,games_video,450000.0,operating,ESP,,Madrid,madrid,1.0,2012-01-01
deep imaging technologies,/company/deep-imaging-technologies,manufacturing,1417217.0,operating,USA,TX,Houston,tomball,1.0,2008-01-01
streamline,/company/streamline,health,475550.0,operating,USA,MN,Minneapolis,eden prairie,1.0,
k2 learning,/company/k2-learning,education,1300000.0,operating,IND,,Bangalore,bangalore,1.0,2009-01-11
m-daq,/company/m-daq,finance,11700000.0,operating,SGP,,TBD,trivex,1.0,2010-01-01
puresense,/company/puresense,cleantech,10281191.0,operating,USA,CA,SF Bay,oakland,3.0,2002-01-01
bioset,/company/bioset,biotech,6771486.0,operating,USA,MD,Washington DC,rockville,1.0,2001-01-01
cianna medical,/company/cianna-medical,medical,21000000.0,operating,USA,CA,Los Angeles,aliso viejo,2.0,2007-01-01
hack upstate,/company/hack-upstate,,10000.0,operating,,,unknown,,1.0,2013-04-06
accumetrics,/company/accumetrics,biotech,110640467.0,acquired,USA,CA,San Diego,san diego,9.0,1996-01-01
cis biotech,/company/cis-biotech,biotech,4000000.0,operating,USA,GA,Atlanta,atlanta,1.0,2000-08-02
appetas,/company/appetas,local,50000.0,operating,USA,WA,Seattle,seattle,1.0,2012-07-02
"guide financial, inc.",/company/guide-financial-inc,web,400000.0,operating,USA,CA,SF Bay,san francisco,1.0,2012-12-01
secu4,/company/secu4,hardware,1096589.0,operating,CHE,,Sierre,sierre,4.0,2007-02-26
kotura,/company/kotura,cleantech,27690547.0,acquired,USA,CA,Los Angeles,monterey park,3.0,2004-01-01
silicon cloud,/company/silicon-cloud,semiconductor,200000.0,operating,SGP,,Singapore,singapore,1.0,2013-08-01
binfire,/company/binfire,software,1250000.0,operating,USA,FL,Bocat Raton,bocat raton,2.0,2008-01-01
econais,/company/econais,mobile,100000.0,operating,GRC,CA,TBD,san jose,2.0,2010-08-01
connect media interactive,/company/connect-media-interactive,messaging,1500000.0,operating,KEN,,Nairobi,nairobi,1.0,2007-01-01
symonics gmbh,/company/symonics-gmbh,network_hosting,553442.0,operating,DEU,,T,t,1.0,2012-01-10
symcat,/company/symcat,web,134724.0,operating,,,unknown,,1.0,2011-02-01
seven seas water,/company/seven-seas-water,cleantech,20000000.0,operating,USA,FL,Tampa,tampa,1.0,1997-01-01
yarraa,/company/yarraa,web,1500000.0,operating,SGP,,Singapore,singapore,1.0,2008-01-01
newlink genetics,/company/newlink-genetics,biotech,47744749.0,operating,USA,IA,Des Moines,ames,5.0,
quitchen,/company/quitchen,ecommerce,100000.0,operating,USA,IL,Chicago,chicago,1.0,2012-01-09
satoris,/company/satoris,,5200000.0,operating,USA,CA,SF Bay,redwood city,1.0,
cooladata,/company/cooladata,analytics,7400000.0,operating,ISR,,Tel Aviv,tel aviv,1.0,2012-01-01
right media,/company/right-media,advertising,45000000.0,acquired,USA,NY,New York,new york,1.0,2003-01-01
marine & auto security solutions,/company/marine-auto-security-solutions,transportation,174254.0,operating,GBR,,TBD,portland,1.0,
sweetspot intelligence,/company/sweetspot-intelligence,software,1286600.0,operating,USA,NY,New York,new york,1.0,2012-01-01
eco films,/company/eco-films,games_video,60000.0,operating,,,unknown,,1.0,2007-01-01
azevan pharmaceuticals,/company/azevan-pharmaceuticals,biotech,2205000.0,operating,USA,PA,Bethlehem,bethlehem,1.0,1999-01-01
mitokyne,/company/mitokyne,biotech,5222321.0,operating,USA,MA,Boston,boston,1.0,
draths corporation,/company/draths-corporation,cleantech,5000000.0,acquired,,,unknown,,1.0,
icapital network,/company/icapital-network,finance,4000000.0,operating,USA,NY,New York - Other,,1.0,2013-03-25
smart imaging systems,/company/smart-imaging-systems,security,909145.0,operating,USA,MD,Washington DC,beltsville,1.0,
nanocellect,/company/nanocellect,biotech,700000.0,operating,USA,CA,San Diego,san diego,1.0,2009-01-01
maine maritime academy,/company/maine-maritime-academy,education,1414100.0,operating,USA,ME,Maine - Other,,1.0,
kites,/company/kites,analytics,300000.0,operating,HKG,,TBD,tai kok tsui,1.0,2012-01-01
ruffl,/company/ruffl,hospitality,1600000.0,operating,GBR,,London,london,1.0,2012-11-01
asktourism,/company/asktourism,travel,500000.0,operating,PAK,,Karachi,karachi,1.0,2012-06-11
ttwick,/company/ttwick,analytics,455000.0,operating,,,unknown,,1.0,2012-01-01
comprimato,/company/comprimato,,257320.0,operating,CZE,,Czech Republic - Other,,1.0,
startupblink,/company/startupblink,local,8800.0,operating,,,unknown,,1.0,
traak systems,/company/traak-systems,analytics,481837.0,operating,,,unknown,,2.0,2005-01-01
logonex,/company/logonex,software,200000.0,operating,,,unknown,,1.0,
gocoin,/company/gocoin,ecommerce,550000.0,operating,SGP,,Singapore,singapore,1.0,2013-07-04
nordic design collective,/company/nordic-design-collective,design,25000.0,operating,SWE,,Stockholm,stockholm,1.0,2012-03-06
looppay,/company/looppay,mobile,10000000.0,operating,USA,MA,Boston,woburn,1.0,2013-01-01
ketchuppp,/company/ketchuppp,social,385980.0,operating,,,unknown,,1.0,2012-01-01
aptana,/company/aptana,software,7800000.0,acquired,USA,CA,SF Bay,san mateo,1.0,2007-01-01
hypios,/company/hypios,web,3581700.0,operating,FRA,,Paris,paris,4.0,2008-04-03
proviation,/company/proviation,transportation,200000.0,operating,GBR,,Dunstable,dunstable,1.0,2008-02-01
incentivyze,/company/incentivyze,enterprise,500000.0,operating,USA,CA,SF Bay,san mateo,1.0,2013-02-01
vicino,/company/vicino,social,600000.0,operating,USA,CA,Los Angeles,santa monica,1.0,2012-03-01
woofradar,/company/woofradar,pets,400000.0,operating,USA,CA,SF Bay,san francisco,1.0,2013-01-01
cloudnexa,/company/cloudnexa,software,2300000.0,operating,USA,DE,Willmington,wilmington,1.0,
united capital,/company/united-capital,consulting,38000000.0,operating,USA,CA,Los Angeles,newport beach,1.0,2005-01-01
superpedestrian,/company/superpedestrian,automotive,2100000.0,operating,USA,MA,Boston,cambridge,1.0,2008-01-01
chef dovunque,/company/chef-dovunque,hospitality,1543920.0,operating,ITA,,Milano,milano,1.0,
"enkari, ltd.",/company/zen,enterprise,25000.0,operating,USA,OH,Copley,copley,1.0,2009-01-01
noquo,/company/noquo,other,600000.0,operating,USA,NY,New York,new york,1.0,
treatsie,/company/treatsie,other,300000.0,operating,USA,AR,TBD,maumelle,1.0,
screenie,/company/screenie,other,425000.0,operating,USA,UT,Salt Lake City,american fork,1.0,
rocket lawyer,/company/rocketlawyer,legal,52850818.0,operating,USA,CA,SF Bay,san francisco,5.0,2008-08-27
sfj pharmaceuticals,/company/sfj-pharmaceuticals,,69500000.0,operating,USA,CA,SF Bay,pleasanton,4.0,
neuren pharmaceuticals,/company/neuren-pharmaceuticals,biotech,21500000.0,operating,AUS,,Camberwell,camberwell,1.0,
pinta biotherapeutics*,/company/pinta-biotherapeutics,,22292555.0,operating,USA,,United States - Other,,2.0,
nina biotherapeutics,/company/nina-biotherapeutics,,3508048.0,operating,USA,,United States - Other,,2.0,
spitfire pharma,/company/spitfire-pharma,,500000.0,operating,USA,CA,TBD,"south san francisco,",1.0,
oraya therapeutics,/company/oraya-therapeutics,biotech,64000000.0,operating,USA,CA,SF Bay,newark,3.0,
cerebrotech medical systems,/company/cerebrotech-medical-systems,,2372000.0,operating,USA,CA,SF Bay,pleasanton,3.0,
calcula technologies,/company/calcula-technologies,,1600000.0,operating,USA,CA,SF Bay,san francisco,2.0,
benvenue medical,/company/benvenue-medical,medical,75850000.0,operating,USA,CA,SF Bay,santa clara,4.0,2004-01-01
aragon surgical,/company/aragon-surgical,biotech,25000000.0,acquired,USA,CA,California - Other,,1.0,2005-01-01
loopd via,/company/loopd-via,hardware,50000.0,operating,,,unknown,,1.0,2013-08-27
appsee,/company/appsee,mobile,1000000.0,operating,ISR,,Israel - Other,,1.0,2012-01-01
corthera,/company/corthera,biotech,23000000.0,acquired,USA,CA,SF Bay,san carlos,1.0,
maker media,/company/maker-media,,3050000.0,operating,USA,CA,Sebastopol,sebastopol,1.0,
second wind,/company/second-wind,cleantech,4000000.0,operating,USA,MA,Boston,somerville,1.0,
2ndnature,/company/2ndnature-2,,20000.0,operating,USA,CA,SF Bay,santa cruz,1.0,
